ResponseId,partner_work_hours,partner_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat
R_BFKJBNrshbx4SfD,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,34.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),40626.0,"Master,Diplom",1,184.0,100.0,29.536862003780715,7.0,0.0,0.0,,,,,3.0,Zufriedenstellend,8750.5,,8501-9000€,
R_ANzVwgXSDW0RMEF,25.5,21-30 Stunden,,,,,60.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),42277.0,Lehre/ Berufsausbildung im dualen System,0,180.0,82.0,25.30864197530864,4.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_W2PFSlvRll8jVzb,0.0,Nicht erwerbstätig,2.0,0.0,0.0,0.0,28.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),7549.0,Lehre/ Berufsausbildung im dualen System,0,166.0,88.0,31.934968790825955,9.0,,,,,,,2.0,Weniger gut,250.0,,0-500€,
R_22KOtBwhvnKIrlr,5.5,1-10 Stunden,1.0,0.0,2.0,0.0,22.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),25451.0,Ohne beruflichen Bildungsabschluss,0,162.0,53.0,20.195092211553114,6.0,,,,,,,5.0,Sehr gut,2750.5,,2501-3000€,
R_2ZVJkXDmMBPT5pV,35.5,31-40 Stunden,,,,,61.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),49214.0,Lehre/ Berufsausbildung im dualen System,0,184.0,77.0,22.743383742911153,0.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_Dk2SmVaYbeu0R7b,35.5,31-40 Stunden,,,,,56.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),51069.0,Lehre/ Berufsausbildung im dualen System,0,164.0,56.0,20.820939916716245,0.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_BVpaQnuLmyACTMB,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,31.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),71364.0,Bachelor,1,177.0,65.0,20.747550193111813,4.0,-1.0,0.0,95.0,,,100.0,3.0,Zufriedenstellend,4250.5,,4001-4500€,
R_Rt9OMuEXi51bl05,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,40.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4668.0,Lehre/ Berufsausbildung im dualen System,0,160.0,73.0,28.515624999999993,5.0,-2.0,-2.0,50.0,50.0,50.0,80.0,5.0,Sehr gut,3250.5,,3001-3500€,
R_3gSl5bqY7c1JK5Q,15.5,11-20 Stunden,2.0,1.0,0.0,0.0,41.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),66663.0,Lehre/ Berufsausbildung im dualen System,0,168.0,69.0,24.44727891156463,2.0,0.0,0.0,90.0,70.0,100.0,80.0,4.0,Gut,3750.5,,3501-4000€,
R_3PAaKzRZXlGUUtf,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,39.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),44879.0,Master,1,166.0,51.0,18.507766003774133,3.0,0.0,0.0,88.0,8.0,28.0,27.0,5.0,Sehr gut,5750.5,,5501-6000€,
R_2xOTmex7GekuJlY,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,42.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),44147.0,Diplom,1,172.0,75.0,25.351541373715524,5.0,0.0,0.0,50.0,,,50.0,4.0,Gut,3250.5,,3001-3500€,
R_2tJTH3WdQhiNo3W,0.0,Nicht erwerbstätig,2.0,1.0,0.0,0.0,37.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),31180.0,Bachelor,1,165.0,50.0,18.36547291092746,5.0,0.0,0.0,73.0,32.0,,54.0,4.0,Gut,2750.5,,2501-3000€,
R_3ey0IPyxfbLbUtU,15.5,11-20 Stunden,,,,,35.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,85250.0,Fachschulabschluss,0,178.0,79.0,24.933720489837143,8.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€
R_3gREvcsaycSUoXP,15.5,11-20 Stunden,1.0,0.0,0.0,0.0,61.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),21075.0,Ohne beruflichen Bildungsabschluss,0,163.0,88.0,33.12130678610411,6.0,,,,,,,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_pGhHsOoaWbf3Hbz,35.5,31-40 Stunden,,,,,47.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),30453.0,Lehre/ Berufsausbildung im dualen System,0,178.0,85.0,26.82742078020452,5.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_2w6qYxg3G1bgmEa,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,54.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,63897.0,Fachschulabschluss (DDR),0,177.0,91.0,29.046570270356536,7.0,-2.0,0.0,50.0,,,91.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_1I3FiFZscLxz0Ax,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,48.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),47447.0,Diplom,1,176.0,83.0,26.794938016528928,2.0,0.0,0.0,30.0,,50.0,20.0,4.0,Gut,5750.5,,5501-6000€,
R_2WO9ypc3TDjFevV,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,25.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),82467.0,Lehre/ Berufsausbildung im dualen System,0,177.0,75.0,23.93948099205209,3.0,0.0,0.0,69.0,,,50.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_305J8HkPIB7k3xL,15.5,11-20 Stunden,,,,,52.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),65719.0,Lehre/ Berufsausbildung im dualen System,0,174.0,113.0,37.323292376800104,8.0,,,,,,,2.0,Weniger gut,,2750.5,,2501-3000€
R_dgr5W21LC0XrdPb,35.5,31-40 Stunden,,,,,43.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74072.0,Lehre/ Berufsausbildung im dualen System,0,172.0,55.0,18.591130340724717,6.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_Xn2n9ltYT7oAhkl,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,65.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),68723.0,Fachschulabschluss (DDR),0,165.0,65.0,23.875114784205696,2.0,-2.0,-2.0,50.0,,,50.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_25Fn7EFivtRz9Nz,25.5,21-30 Stunden,1.0,1.0,0.0,0.0,28.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),96049.0,"Fachschulabschluss,Bachelor",1,188.0,79.0,22.351742870076958,5.0,2.0,0.0,73.0,89.0,80.0,36.0,4.0,Gut,1250.5,,1001-1500€,
R_3kB51Eu7qqu8Wbw,15.5,11-20 Stunden,,,,,33.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),39108.0,Diplom,1,172.0,64.0,21.63331530557058,0.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_3QM0ovG9zkjuV7x,45.5,41-50 Stunden,2.0,1.0,0.0,0.0,41.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),27327.0,Fachschulabschluss,0,185.0,81.0,23.66691015339664,7.0,0.0,0.0,90.0,40.0,39.0,50.0,4.0,Gut,5250.5,,5001-5500€,
R_1GU363BfJzYuzir,35.5,31-40 Stunden,2.0,1.0,0.0,0.0,54.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),44805.0,Lehre/ Berufsausbildung im dualen System,0,168.0,86.0,30.470521541950117,5.0,0.0,0.0,63.0,,,50.0,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_3oYHajGB8L1QCvO,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,51.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),67059.0,Master,1,178.0,80.0,25.24933720489837,2.0,-2.0,0.0,90.0,70.0,,80.0,4.0,Gut,1750.5,,1501-2000€,
R_1Q0CEcl3ukpbLht,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,47.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),70565.0,Diplom,1,180.0,95.0,29.320987654320987,7.0,0.0,0.0,10.0,,,50.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_3k0NJouLBexok4n,35.5,31-40 Stunden,,,,,58.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),47441.0,Lehre/ Berufsausbildung im dualen System,0,172.0,65.0,21.971335857220122,1.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_vwZBwclqz2sOpi1,25.5,21-30 Stunden,,,,,58.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,10783.0,Fachschulabschluss,0,179.0,92.0,28.71321119815237,5.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_1rq6rNhmZm2kDxt,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,44.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),14513.0,Diplom,1,167.0,67.0,24.023808670084982,5.0,0.0,0.0,58.0,20.0,46.0,51.0,4.0,Gut,4250.5,,4001-4500€,
R_RKOFLBpKhwxeWf7,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,53.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),34379.0,Lehre/ Berufsausbildung im dualen System,0,178.0,80.0,25.24933720489837,3.0,0.0,0.0,50.0,50.0,50.0,50.0,4.0,Gut,4250.5,,4001-4500€,
R_2WSBVbReHwaiLyV,0.0,Nicht erwerbstätig,,,,,57.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),9117.0,Lehre/ Berufsausbildung im dualen System,0,163.0,72.0,27.09925100681245,3.0,,,,,,,1.0,Schlecht,,250.0,,0-500€
R_2qDkA49d6QYZxz6,25.5,21-30 Stunden,2.0,1.0,0.0,0.0,39.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),55252.0,Ohne beruflichen Bildungsabschluss,0,159.0,56.0,22.151022507021082,2.0,0.0,0.0,90.0,80.0,95.0,90.0,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_3mek7FFe2In6wKS,55.0,Mehr als 50 Stunden,,,,,47.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),59067.0,Fachschulabschluss,0,165.0,83.0,30.48668503213958,10.0,,,,,,,1.0,Schlecht,,1250.5,,1001-1500€
R_1Iow7IA5bYnX1wf,15.5,11-20 Stunden,,,,,61.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),7318.0,Diplom,1,176.0,79.0,25.50361570247934,3.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_21so1rjmXHOAeam,35.5,31-40 Stunden,,,,,53.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),85101.0,Lehre/ Berufsausbildung im dualen System,0,174.0,112.0,36.99299775399656,7.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_2fkfueCXMGGuoK9,35.5,31-40 Stunden,,,,,24.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),44287.0,Lehre/ Berufsausbildung im dualen System,0,177.0,79.0,25.2162533116282,0.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_129LHU5gfcA8oYA,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,34.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),97769.0,Lehre/ Berufsausbildung im dualen System,0,171.0,69.0,23.59700420642249,8.0,0.0,0.0,100.0,,,79.0,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_1g6Yjbqz6ZJZFDU,0.0,Nicht erwerbstätig,,,,,60.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),66113.0,Lehre/ Berufsausbildung im dualen System,0,186.0,70.0,20.23355301190889,5.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_1IKpqExNsKYu737,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,33.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),21465.0,"Lehre/ Berufsausbildung im dualen System,Bachelor",1,178.0,74.0,23.355636914530994,6.0,0.0,0.0,60.0,,,43.0,4.0,Gut,3750.5,,3501-4000€,
R_1jHVyEeYURXTMT3,35.5,31-40 Stunden,,,,,32.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),80995.0,Master,1,187.0,100.0,28.59675712774171,4.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_xnqPrhbNtK631h7,5.5,1-10 Stunden,,,,,65.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),35463.0,Diplom,1,187.0,99.0,28.310789556464293,1.0,,,,,,,2.0,Weniger gut,,250.0,,0-500€
R_3qZDyLgep0XL9aP,0.0,Nicht erwerbstätig,,,,,97.0,Diverse,3.0,1.0,Ohne allgemeinen Schulabschluss,31147.0,Ohne beruflichen Bildungsabschluss,0,171.0,83.0,28.384802161348794,5.0,,,,,,,3.0,Zufriedenstellend,,250.0,,0-500€
R_2pQsm9L3cdgE3kX,45.5,41-50 Stunden,,,,,59.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),86152.0,Lehre/ Berufsausbildung im dualen System,0,195.0,112.0,29.4543063773833,0.0,,,,,,,2.0,Weniger gut,,2750.5,,2501-3000€
R_3kea0O9vx1L2Ljr,35.5,31-40 Stunden,,,,,33.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),37671.0,Fachschulabschluss,0,189.0,75.0,20.99605274208449,4.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_sA4EzgOLng5sI0h,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,67.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),12249.0,Lehre/ Berufsausbildung im dualen System,0,187.0,88.0,25.165146272412706,4.0,0.0,0.0,60.0,,,20.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_w4tqrNLDpNf6DPr,15.5,11-20 Stunden,,,,,59.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),91054.0,Diplom,1,167.0,63.0,22.589551436050055,8.0,,,,,,,5.0,Sehr gut,,750.5,,501-1000€
R_r0VxnOlpbGGfR61,0.0,Nicht erwerbstätig,,,,,41.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),7747.0,Master,1,178.0,76.0,23.98687034465345,2.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_TvzxB1UnoThndy9,35.5,31-40 Stunden,2.0,1.0,0.0,0.0,34.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),90547.0,Lehre/ Berufsausbildung im dualen System,0,183.0,90.0,26.874496103198062,5.0,1.0,1.0,58.0,19.0,100.0,50.0,4.0,Gut,5250.5,,5001-5500€,
R_2CNuT174tvMQEak,35.5,31-40 Stunden,,,,,48.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,87452.0,Lehre/ Berufsausbildung im dualen System,0,188.0,80.0,22.634676324128566,2.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_3HXEBEevTkrobEa,35.5,31-40 Stunden,,,,,43.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),63533.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,165.0,59.0,21.6712580348944,5.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_3iwkzAbT0KWXVuV,35.5,31-40 Stunden,,,,,48.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),1099.0,Diplom,1,180.0,73.0,22.530864197530864,7.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_2Sw2qoyKnbk1DvX,5.5,1-10 Stunden,,,,,26.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4229.0,Ohne beruflichen Bildungsabschluss,0,164.0,50.0,18.590124925639504,6.0,,,,,,,4.0,Gut,,250.0,,0-500€
R_3MRPkN14kGGWiPG,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,43.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),76137.0,"Master,Diplom",1,186.0,82.0,23.702162099664697,8.0,-1.0,-1.0,51.0,60.0,50.0,60.0,4.0,Gut,5250.5,,5001-5500€,
R_2Cddjo9kGt4oGnt,45.5,41-50 Stunden,,,,,36.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),9125.0,Master,1,158.0,65.0,26.037493991347535,7.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_7P9FedEWPscqyfn,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,70.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),28213.0,Diplom,1,169.0,103.0,36.0631630545149,7.0,0.0,0.0,50.0,,,25.0,1.0,Schlecht,2750.5,,2501-3000€,
R_QoCtHC4DqsI7917,0.0,Nicht erwerbstätig,,,,,63.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),6711.0,Fachschulabschluss (DDR),0,173.0,72.0,24.0569347455645,3.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_333e7WoJnQv776P,35.5,31-40 Stunden,,,,,46.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,9130.0,Lehre/ Berufsausbildung im dualen System,0,165.0,74.0,27.180899908172638,3.0,,,,,,,5.0,Sehr gut,,750.5,,501-1000€
R_1i8trRjmbuVJAjP,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,67.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),39175.0,Fachschulabschluss (DDR),0,174.0,87.0,28.735632183908045,7.0,1.0,0.0,20.0,,,50.0,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_r39QxowogTkWGlz,0.0,0 Stunden,,,,,49.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),46414.0,Diplom,1,184.0,160.0,47.25897920604915,0.0,,,,,,,5.0,Sehr gut,,3250.5,,3001-3500€
R_2cdypTNbpuiY7GT,25.5,21-30 Stunden,0.0,0.0,2.0,2.0,24.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),22885.0,Bachelor,1,155.0,56.0,23.309053069719038,6.0,,,,,,,4.0,Gut,4750.5,,4501-5000€,
R_OqgEmk33MPmyuY1,35.5,31-40 Stunden,,,,,49.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),94535.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,190.0,87.0,24.099722991689752,7.0,,,,,,,4.0,Gut,,3750.5,,3501-4000€
R_2UYsTu7eHzzYl1X,0.0,Nicht erwerbstätig,,,,,59.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),95676.0,Lehre/ Berufsausbildung im dualen System,0,180.0,143.0,44.1358024691358,4.0,,,,,,,1.0,Schlecht,,750.5,,501-1000€
R_2sTHMV1bfpxU8Pn,45.5,41-50 Stunden,,,,,58.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),59174.0,Fachschulabschluss,0,167.0,60.0,21.513858510523864,8.0,,,,,,,4.0,Gut,,3250.5,,3001-3500€
R_9ReovCIp6QZsFCF,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,47.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),58099.0,Lehre/ Berufsausbildung im dualen System,0,173.0,73.0,24.3910588392529,2.0,0.0,0.0,100.0,,,100.0,1.0,Schlecht,2750.5,,2501-3000€,
R_x59PiagBBIpEA1j,0.0,0 Stunden,,,,,29.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),91126.0,Lehre/ Berufsausbildung im dualen System,0,160.0,52.0,20.312499999999996,5.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_ekSP1wciW8oYInf,35.5,31-40 Stunden,,,,,55.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,4758.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss (DDR)",0,165.0,56.0,20.569329660238754,6.0,,,,,,,5.0,Sehr gut,,1250.5,,1001-1500€
R_2QDnUIM3RLTJRcj,25.5,21-30 Stunden,1.0,1.0,0.0,0.0,40.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),35260.0,Lehre/ Berufsausbildung im dualen System,0,175.0,71.0,23.183673469387756,6.0,0.0,0.0,50.0,75.0,,77.0,5.0,Sehr gut,3750.5,,3501-4000€,
R_2c63nzQOLefwyqB,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,32.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),32278.0,Bachelor,1,180.0,73.0,22.530864197530864,3.0,1.0,0.0,43.0,,,50.0,4.0,Gut,3250.5,,3001-3500€,
R_3rYY9K2Ynm4q8j9,55.0,Mehr als 50 Stunden,0.0,1.0,0.0,0.0,52.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),74321.0,Lehre/ Berufsausbildung im dualen System,0,174.0,85.0,28.075042938300964,6.0,0.0,0.0,51.0,,,50.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_3qZFo0t9C4StOaw,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,28.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45891.0,Bachelor,1,162.0,57.0,21.719250114311837,3.0,0.0,0.0,80.0,,,80.0,4.0,Gut,3750.5,,3501-4000€,
R_1LG1GUDevWcIWxX,45.5,41-50 Stunden,,,,,50.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),61118.0,Lehre/ Berufsausbildung im dualen System,0,185.0,126.0,36.815193571950324,5.0,,,,,,,2.0,Weniger gut,,5250.5,,5001-5500€
R_3I4R6nxV41OaPP6,25.5,21-30 Stunden,,,,,53.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),63741.0,Lehre/ Berufsausbildung im dualen System,0,174.0,89.0,29.396221429515126,6.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_2wTwGETx8zfoIhl,5.5,1-10 Stunden,1.0,1.0,0.0,0.0,39.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),92715.0,Diplom,1,175.0,85.0,27.755102040816325,7.0,0.0,0.0,50.0,33.0,28.0,41.0,4.0,Gut,3250.5,,3001-3500€,
R_C1aYttKm2tmIKo9,35.5,31-40 Stunden,,,,,52.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),30159.0,Diplom,1,169.0,76.0,26.609712545078956,3.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_273zCDVmuBj8mhm,35.5,31-40 Stunden,,,,,64.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),83022.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss,Diplom",1,179.0,109.0,34.01891326737618,9.0,,,,,,,5.0,Sehr gut,,1750.5,,1501-2000€
R_2frEVKCJEZgedxC,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,44.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),9322.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,173.0,73.0,24.3910588392529,7.0,-2.0,0.0,70.0,,,60.0,4.0,Gut,3750.5,,3501-4000€,
R_8w7HLevhPaHzeeZ,15.5,11-20 Stunden,0.0,1.0,0.0,0.0,59.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74838.0,Lehre/ Berufsausbildung im dualen System,0,160.0,57.0,22.265624999999996,3.0,0.0,1.0,50.0,,,70.0,4.0,Gut,4250.5,,4001-4500€,
R_dhdneqPx0t6OQF3,45.5,41-50 Stunden,2.0,1.0,0.0,0.0,58.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),92318.0,Diplom,1,186.0,103.0,29.772228003237366,5.0,0.0,0.0,8.0,,,1.0,4.0,Gut,4250.5,,4001-4500€,
R_3Ms9M2pF8RWZhoI,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,53.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),8056.0,Lehre/ Berufsausbildung im dualen System,0,174.0,85.0,28.075042938300964,6.0,,,,,,,4.0,Gut,1750.5,,1501-2000€,
R_WjH6tYfmqT5uSaJ,15.5,11-20 Stunden,,,,,40.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),31691.0,Bachelor,1,163.0,55.0,20.70081674131507,8.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_2wFtjbJDmcGaLu0,0.0,Nicht erwerbstätig,,,,,48.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),22549.0,Lehre/ Berufsausbildung im dualen System,0,168.0,72.0,25.510204081632658,5.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_0v3gdBICbosdVuN,25.5,21-30 Stunden,,,,,64.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),61191.0,Lehre/ Berufsausbildung im dualen System,0,160.0,86.0,33.59374999999999,10.0,,,,,,,5.0,Sehr gut,,2250.5,,2001-2500€
R_1Nh8a5DVi9HASOG,45.5,41-50 Stunden,,,,,58.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),39638.0,"Fachschulabschluss (DDR),Master",1,186.0,100.0,28.905075731298414,9.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
